Date|Code|Description|Type|Isin Code|Issuer|Status|Stock Exchange|Listing Date|Currency|Form|Eff. Date Isin|Maturity Date|Expire Date|Exercise Price|Interest|Interest Type|Interest Freq|Nominal Value|Num. of Sec|Originated Amt|Current Amt|Total Scripless|Local (%)|Foreign (%)|Total (%)|Sector|Closing Price
31-MAR-2022|DGIK|NUSA KONSTRUKSI ENJINIRING Tbk|EQUITY|ID1000108806|NUSA KONSTRUKSI ENJINIRING Tbk, PT|ACTIVE|IDX|19-DEC-2007|IDR|Electronic||||||||100|5541165000|||5231165000|83.49|10.92|94.41|BUILDING CONSTRUCTION|186
31-MAR-2022|DGNS|DIAGNOS LABORATORIUM UTAMA Tbk|EQUITY|ID1000158702|DIAGNOS LABORATORIUM UTAMA Tbk, PT|ACTIVE|IDX|15-JAN-2021|IDR|Certificate||||||||25|1250000000|||250000000|19.45|0.55|20|HEALTH CARE|450
31-MAR-2022|DIGI|ARKADIA DIGITAL MEDIA Tbk|EQUITY|ID1000145402|ARKADIA DIGITAL MEDIA Tbk, PT|ACTIVE|IDX|18-SEP-2018|IDR|Electronic||||||||20|1625000000|||1625000000|99.77|0.23|100|ADVERTISING,PRINTING and MEDIA|63
31-MAR-2022|DILD|INTILAND DEVELOPMENT Tbk|EQUITY|ID1000116403|INTILAND DEVELOPMENT Tbk, PT|ACTIVE|IDX||IDR|Electronic|26-JUL-2010|||||||500|10365854185|||10221970157|70.56|28.05|98.61|PROPERTY AND REAL ESTATE|145
31-MAR-2022|DIVA|DISTRIBUSI VOUCHER NUSANTARA Tbk|EQUITY|ID1000147002|DISTRIBUSI VOUCHER NUSANTARA Tbk, PT|ACTIVE|IDX|27-NOV-2018|IDR|Electronic||||||||50|1428571400|||1428571400|94.85|5.15|100|COMPUTER AND SERVICES|1185
31-MAR-2022|DKFT|CENTRAL OMEGA RESOURCES Tbk|EQUITY|ID1000124100|CENTRAL OMEGA RESOURCES Tbk, PT|ACTIVE|IDX||IDR|Electronic||||||||100|5638246600|||5625246600|98.54|1.23|99.77|METAL AND MINERAL MINING|132
31-MAR-2022|DLTA|DELTA DJAKARTA Tbk|EQUITY|ID1000136005|DELTA DJAKARTA Tbk, PT|ACTIVE|IDX||IDR|Electronic||||||||20|800659050|||119532350|8.96|5.97|14.93|FOOD & BEVERAGES|3820
31-MAR-2022|DMAD|DEEMADE KARYA INDONESIA Tbk|EQUITY|ID1000134208|DEEMADE KARYA INDONESIA Tbk. PT|ACTIVE|||IDR|Electronic||||||||500|453000000|||3999326|0.88|0|0.88|OTHERS - TRADE, SERVICES & INVESTMENT|0
31-MAR-2022|DMAS|PURADELTA LESTARI Tbk|EQUITY|ID1000134109|PURADELTA LESTARI Tbk, PT|ACTIVE|IDX|29-MAY-2015|IDR|Electronic||||||||100|48198111100|||8539811100|8.72|9|17.72|PROPERTY AND REAL ESTATE|185
31-MAR-2022|DMMX|DIGITAL MEDIATAMA MAXIMA Tbk|EQUITY|ID1000151806|DIGITAL MEDIATAMA MAXIMA Tbk, PT|ACTIVE|IDX|21-OCT-2019|IDR|Certificate||||||||10|7692307700|||7692307700|93.8|6.2|100|ADVERTISING,PRINTING and MEDIA|1695
31-MAR-2022|DMND|DIAMOND FOOD INDONESIA Tbk|EQUITY|ID1000153802|DIAMOND FOOD INDONESIA Tbk, PT|ACTIVE|IDX|22-JAN-2020|IDR|Certificate||||||||25|9468359000|||1992724964|1.05|20|21.05|FOOD & BEVERAGES|820
31-MAR-2022|DNAR|BANK OKE INDONESIA Tbk|EQUITY|ID1000132301|BANK OKE INDONESIA Tbk, PT|ACTIVE|IDX|11-JUL-2014|IDR|Electronic||||||||100|14099985111|||6508094790|6.74|39.41|46.16|BANK|252
31-MAR-2022|MFIN04ACN3|OBLIGASI BERKELANJUTAN IV MANDALA MULTIFINANCE TAHAP III TAHUN 2021 SERI A|CORPORATE BOND|IDA0001166A0|MANDALA MULTIFINANCE Tbk, PT|ACTIVE|IDX|09-AUG-2021|IDR|Electronic||13-AUG-2022|||8.75||3 MONTHS|||150000000000|150000000000|150000000000|100|0|100|FINANCIAL INSTITUTION|1
31-MAR-2022|MFIN04ACN4|OBLIGASI BERKELANJUTAN IV MANDALA MULTIFINANCE TAHAP IV TAHUN 2021 SERI A|CORPORATE BOND|IDA0001194A2|MANDALA MULTIFINANCE Tbk, PT|ACTIVE|IDX|06-DEC-2021|IDR|Electronic||10-DEC-2022|||8.35|FIXED|3 MONTHS|||300000000000|300000000000|300000000000|100|0|100|FINANCIAL INSTITUTION|1
31-MAR-2022|MFIN04BCN2|OBLIGASI BERKELANJUTAN IV MANDALA MULTIFINANCE TAHAP II TAHUN 2020 SERI B|CORPORATE BOND|IDA0001122B1|MANDALA MULTIFINANCE Tbk, PT|ACTIVE|IDX|07-DEC-2020|IDR|Electronic||04-DEC-2023|||10|FIXED|3 MONTHS|||15000000000|15000000000|15000000000|100|0|100|FINANCIAL INSTITUTION|1
31-MAR-2022|MFIN04BCN3|OBLIGASI BERKELANJUTAN IV MANDALA MULTIFINANCE TAHAP III TAHUN 2021 SERI B|CORPORATE BOND|IDA0001166B8|MANDALA MULTIFINANCE Tbk, PT|ACTIVE|IDX|09-AUG-2021|IDR|Electronic||06-AUG-2024|||9.5||3 MONTHS|||150000000000|150000000000|150000000000|100|0|100|FINANCIAL INSTITUTION|1
31-MAR-2022|MFIN04BCN4|OBLIGASI BERKELANJUTAN IV MANDALA MULTIFINANCE TAHAP IV TAHUN 2021 SERI B|CORPORATE BOND|IDA0001194B0|MANDALA MULTIFINANCE Tbk, PT|ACTIVE|IDX|06-DEC-2021|IDR|Electronic||03-DEC-2024|||9.25|FIXED|3 MONTHS|||350000000000|350000000000|350000000000|100|0|100|FINANCIAL INSTITUTION|1
31-MAR-2022|MLJK01B|OBLIGASI I MARGA LINGKAR JAKARTA TAHUN 2017 SERI B|CORPORATE BOND|IDA0000862B3|MARGA LINGKAR JAKARTA, PT|ACTIVE|IDX|09-NOV-2017|IDR|Electronic||08-NOV-2022|||7.75|FIXED|3 MONTHS|||217000000000|217000000000|217000000000|100|0|100|CONSTRUCTION|1
31-MAR-2022|MLJK01C|OBLIGASI I MARGA LINGKAR JAKARTA TAHUN 2017 SERI C|CORPORATE BOND|IDA0000862C1|MARGA LINGKAR JAKARTA, PT|ACTIVE|IDX|09-NOV-2017|IDR|Electronic||08-NOV-2024|||8.3|FIXED|3 MONTHS|||299000000000|299000000000|299000000000|100|0|100|CONSTRUCTION|1
31-MAR-2022|MLJK01D|OBLIGASI I MARGA LINGKAR JAKARTA TAHUN 2017 SERI D|CORPORATE BOND|IDA0000862D9|MARGA LINGKAR JAKARTA, PT|ACTIVE|IDX|09-NOV-2017|IDR|Electronic||08-NOV-2027|||8.7|FIXED|3 MONTHS|||320000000000|320000000000|320000000000|100|0|100|CONSTRUCTION|1
31-MAR-2022|MLJK01E|OBLIGASI I MARGA LINGKAR JAKARTA TAHUN 2017 SERI E|CORPORATE BOND|IDA0000862E7|MARGA LINGKAR JAKARTA, PT|ACTIVE|IDX|09-NOV-2017|IDR|Electronic||08-NOV-2029|||8.85|FIXED|3 MONTHS|||464000000000|464000000000|464000000000|98.49|1.51|100|CONSTRUCTION|1
31-MAR-2022|MORA01B|OBLIGASI I MORATELINDO TAHUN 2017 SERI B|CORPORATE BOND|IDA0000869B8|MORA TELEMATIKA INDONESIA, PT|ACTIVE|IDX|07-DEC-2017|IDR|Electronic||06-DEC-2022|||10.5|FIXED|3 MONTHS|||460000000000|460000000000|460000000000|100|0|100|TELECOMUNICATION|1
31-MAR-2022|MPMF01A|OBLIGASI MPM FINANCE I TAHUN 2019 SERI A|CORPORATE BOND|IDA0001012A6|PT. JACCS MITRA PINASTHIKA MUSTIKA FINANCE INDONESIA|ACTIVE|IDX|25-SEP-2019|IDR|Electronic||24-SEP-2022|||9.25|FIXED|3 MONTHS|||616000000000|616000000000|616000000000|100|0|100|FINANCIAL INSTITUTION|1
31-MAR-2022|MPMF01B|OBLIGASI MPM FINANCE I TAHUN 2019 SERI B|CORPORATE BOND|IDA0001012B4|PT. JACCS MITRA PINASTHIKA MUSTIKA FINANCE INDONESIA|ACTIVE|IDX|25-SEP-2019|IDR|Electronic||24-SEP-2023|||9.5|FIXED|3 MONTHS|||30000000000|30000000000|30000000000|100|0|100|FINANCIAL INSTITUTION|1
31-MAR-2022|MPMF01C|OBLIGASI MPM FINANCE I TAHUN 2019 SERI C|CORPORATE BOND|IDA0001012C2|PT. JACCS MITRA PINASTHIKA MUSTIKA FINANCE INDONESIA|ACTIVE|IDX|25-SEP-2019|IDR|Electronic||24-SEP-2024|||9.75|FIXED|3 MONTHS|||18000000000|18000000000|18000000000|94.44|5.56|100|FINANCIAL INSTITUTION|1
31-MAR-2022|MYOR01CN2|OBLIGASI BKLJT I MAYORA INDAH TAHAP II TAHUN 2017|CORPORATE BOND|IDA000087506|MAYORA INDAH Tbk, PT|ACTIVE|IDX|22-DEC-2017|IDR|Electronic||21-DEC-2022|||8.25|FIXED|3 MONTHS|||550000000000|550000000000|550000000000|100|0|100|FOOD & BEVERAGES|1
31-MAR-2022|MYOR01CN3|OBLIGASI BKLJT I MAYORA INDAH TAHAP III TAHUN 2018|CORPORATE BOND|IDA000089809|MAYORA INDAH Tbk, PT|ACTIVE|IDX|25-APR-2018|IDR|Electronic||24-APR-2023|||8.15|FIXED|3 MONTHS|||500000000000|500000000000|500000000000|100|0|100|FOOD & BEVERAGES|1
31-MAR-2022|MYOR02ACN2|OBLIGASI BERKELANJUTAN II MAYORA INDAH TAHAP II TAHUN 2022 SERI A|CORPORATE BOND|IDA0001227A0|MAYORA INDAH Tbk, PT|ACTIVE|IDX|30-MAR-2022|IDR|Electronic||29-MAR-2027|||7|FIXED|3 MONTHS|||1200000000000|1200000000000|1200000000000|100|0|100|FOOD & BEVERAGES|1
31-MAR-2022|MYOR02BCN1|OBLIGASI BERKELANJUTAN II MAYORA INDAH TAHAP I TAHUN 2020 SERI B|CORPORATE BOND|IDA0001102B3|MAYORA INDAH Tbk, PT|ACTIVE|IDX|10-SEP-2020|IDR|Electronic||09-SEP-2023|||7|FIXED|3 MONTHS|||8000000000|8000000000|8000000000|100|0|100|FOOD & BEVERAGES|1
31-MAR-2022|MYOR02BCN2|OBLIGASI BERKELANJUTAN II MAYORA INDAH TAHAP II TAHUN 2022 SERI B|CORPORATE BOND|IDA0001227B8|MAYORA INDAH Tbk, PT|ACTIVE|IDX|30-MAR-2022|IDR|Electronic||29-MAR-2029|||7.5|FIXED|3 MONTHS|||300000000000|300000000000|300000000000|100|0|100|FOOD & BEVERAGES|1
31-MAR-2022|MYOR02CCN1|OBLIGASI BERKELANJUTAN II MAYORA INDAH TAHAP I TAHUN 2020 SERI C|CORPORATE BOND|IDA0001102C1|MAYORA INDAH Tbk, PT|ACTIVE|IDX|10-SEP-2020|IDR|Electronic||09-SEP-2025|||7.9|FIXED|3 MONTHS|||295000000000|295000000000|295000000000|100|0|100|FOOD & BEVERAGES|1
31-MAR-2022|MYOR02DCN1|OBLIGASI BERKELANJUTAN II MAYORA INDAH TAHAP I TAHUN 2020 SERI D|CORPORATE BOND|IDA0001102D9|MAYORA INDAH Tbk, PT|ACTIVE|IDX|10-SEP-2020|IDR|Electronic||09-SEP-2027|||8.25|FIXED|3 MONTHS|||40000000000|40000000000|40000000000|100|0|100|FOOD & BEVERAGES|1
31-MAR-2022|OPPM01A|OBLIGASI OKI PULP & PAPER MILLS I TAHUN 2021 SERI A|CORPORATE BOND|IDA0001158A7|OKI PULP & PAPER MILLS, PT|ACTIVE|IDX|09-JUL-2021|IDR|Electronic||18-JUL-2022|||7.25|FIXED|3 MONTHS|||1315365000000|1315365000000|1315365000000|100|0|100|PULP & PAPER|1
31-MAR-2022|OPPM01B|OBLIGASI OKI PULP & PAPER MILLS I TAHUN 2021 SERI B|CORPORATE BOND|IDA0001158B5|OKI PULP & PAPER MILLS, PT|ACTIVE|IDX|09-JUL-2021|IDR|Electronic||08-JUL-2024|||9.5|FIXED|3 MONTHS|||1348345000000|1348345000000|1348345000000|100|0|100|PULP & PAPER|1
31-MAR-2022|OPPM01C|OBLIGASI OKI PULP & PAPER MILLS I TAHUN 2021 SERI C|CORPORATE BOND|IDA0001158C3|OKI PULP & PAPER MILLS, PT|ACTIVE|IDX|09-JUL-2021|IDR|Electronic||08-JUL-2026|||10.25|FIXED|3 MONTHS|||336290000000|336290000000|336290000000|100|0|100|PULP & PAPER|1
31-MAR-2022|OPPM02A|OBLIGASI OKI PULP & PAPER MILLS II TAHUN 2022 SERI A|CORPORATE BOND|IDA0001230A4|OKI PULP & PAPER MILLS, PT|ACTIVE|IDX|31-MAR-2022|IDR|Electronic||10-APR-2023|||5.75|FIXED|3 MONTHS|||1318645000000|1318645000000|1318645000000|100|0|100|PULP & PAPER|1
31-MAR-2022|OPPM02B|OBLIGASI OKI PULP & PAPER MILLS II TAHUN 2022 SERI B|CORPORATE BOND|IDA0001230B2|OKI PULP & PAPER MILLS, PT|ACTIVE|IDX|31-MAR-2022|IDR|Electronic||30-MAR-2025|||9|FIXED|3 MONTHS|||1800535000000|1800535000000|1800535000000|100|0|100|PULP & PAPER|1
31-MAR-2022|OPPM02C|OBLIGASI OKI PULP & PAPER MILLS II TAHUN 2022 SERI C|CORPORATE BOND|IDA0001230C0|OKI PULP & PAPER MILLS, PT|ACTIVE|IDX|31-MAR-2022|IDR|Electronic||30-MAR-2027|||9.75|FIXED|3 MONTHS|||380820000000|380820000000|380820000000|100|0|100|PULP & PAPER|1
31-MAR-2022|OTMA01C|OBLIGASI I OTO MULTIARTHA TAHUN 2017 SERI C|CORPORATE BOND|IDA0000808C4|OTO MULTIARTHA, PT|ACTIVE|IDX|31-MAY-2017|IDR|Electronic||30-MAY-2022|||8.9|FIXED|3 MONTHS|||217000000000|217000000000|217000000000|90.78|9.22|100|FINANCIAL INSTITUTION|1
31-MAR-2022|OTMA02C|OBLIGASI II OTO MULTIARTHA TAHUN 2018 SERI C|CORPORATE BOND|IDA0000896C9|OTO MULTIARTHA, PT|ACTIVE|IDX|19-APR-2018|IDR|Electronic||18-APR-2023|||8.1|FIXED|3 MONTHS|||76000000000|76000000000|76000000000|100|0|100|FINANCIAL INSTITUTION|1
31-MAR-2022|OTMA03B|OBLIGASI III OTO MULTIARTHA TAHUN 2019 SERI B|CORPORATE BOND|IDA0000975B3|OTO MULTIARTHA, PT|ACTIVE|IDX|29-APR-2019|IDR|Electronic||26-APR-2022|||8.75|FIXED|3 MONTHS|||320000000000|320000000000|320000000000|100|0|100|FINANCIAL INSTITUTION|1
31-MAR-2022|OTMA03C|OBLIGASI III OTO MULTIARTHA TAHUN 2019 SERI C|CORPORATE BOND|IDA0000975C1|OTO MULTIARTHA, PT|ACTIVE|IDX|29-APR-2019|IDR|Electronic||26-APR-2024|||9.25|FIXED|3 MONTHS|||480000000000|480000000000|480000000000|100|0|100|FINANCIAL INSTITUTION|1
31-MAR-2022|PIGN01C|OBLIGASI I PELINDO 1 GERBANG NUSANTARA TH 16 SR C|CORPORATE BOND|IDA0000737C5|PELABUHAN INDONESIA (PERSERO)|ACTIVE|IDX|22-JUN-2016|IDR|Electronic||21-JUN-2023|||9.25|FIXED|3 MONTHS|||400000000000|400000000000|400000000000|100|0|100|TOLL ROAD, AIRPORT, HARBOR & ALLIED PROD.|1
31-MAR-2022|PIGN01D|OBLIGASI I PELINDO 1 GERBANG NUSANTARA TH 16 SR D|CORPORATE BOND|IDA0000737D3|PELABUHAN INDONESIA (PERSERO)|ACTIVE|IDX|22-JUN-2016|IDR|Electronic||21-JUN-2026|||9.5|FIXED|3 MONTHS|||50000000000|50000000000|50000000000|100|0|100|TOLL ROAD, AIRPORT, HARBOR & ALLIED PROD.|1
31-MAR-2022|PIHC01BCN1|OBL BKLJT I PUPUK INDONESIA THP I TH 2017 SERI B|CORPORATE BOND|IDA0000831B8|PUPUK INDONESIA, PT|ACTIVE|IDX|13-JUL-2017|IDR|Electronic||12-JUL-2024|||8.6|FIXED|3 MONTHS|||2085000000000|2085000000000|2085000000000|100|0|100|CHEMICALS|1
31-MAR-2022|PIHC01BCN2|OBL BKLJT I PUPUK INDONESIA THP II TH 2017 SERI B|CORPORATE BOND|IDA0000858B1|PUPUK INDONESIA, PT|ACTIVE|IDX|10-NOV-2017|IDR|Electronic||09-NOV-2022|||7.9|FIXED|3 MONTHS|||1774000000000|1774000000000|1774000000000|100|0|100|CHEMICALS|1
31-MAR-2022|PIHC02ACN1|OBLIGASI BERKELANJUTAN II PUPUK INDONESIA TAHAP I TAHUN 2020 SERI A|CORPORATE BOND|IDA0001095A1|PUPUK INDONESIA, PT|ACTIVE|IDX|04-SEP-2020|IDR|Electronic||03-SEP-2023|||7|FIXED|3 MONTHS|||1146825000000|1146825000000|1146825000000|100|0|100|CHEMICALS|1
31-MAR-2022|PIHC02ACN2|OBLIGASI BERKELANJUTAN II PUPUK INDONESIA TAHAP II TAHUN 2021 SERI A|CORPORATE BOND|IDA0001138A9|PUPUK INDONESIA, PT|ACTIVE|IDX|12-MAR-2021|IDR|Electronic||10-MAR-2024|||5.6|FIXED|3 MONTHS|||350000000000|350000000000|350000000000|100|0|100|CHEMICALS|1
31-MAR-2022|PIHC02BCN1|OBLIGASI BERKELANJUTAN II PUPUK INDONESIA TAHAP I TAHUN 2020 SERI B|CORPORATE BOND|IDA0001095B9|PUPUK INDONESIA, PT|ACTIVE|IDX|04-SEP-2020|IDR|Electronic||03-SEP-2025|||7.7|FIXED|3 MONTHS|||857835000000|857835000000|857835000000|100|0|100|CHEMICALS|1
31-MAR-2022|PIHC02BCN2|OBLIGASI BERKELANJUTAN II PUPUK INDONESIA TAHAP II TAHUN 2021 SERI B|CORPORATE BOND|IDA0001138B7|PUPUK INDONESIA, PT|ACTIVE|IDX|12-MAR-2021|IDR|Electronic||10-MAR-2026|||6.2|FIXED|3 MONTHS|||1600000000000|1600000000000|1600000000000|100|0|100|CHEMICALS|1
31-MAR-2022|PIHC02CCN1|OBLIGASI BERKELANJUTAN II PUPUK INDONESIA TAHAP I TAHUN 2020 SERI C|CORPORATE BOND|IDA0001095C7|PUPUK INDONESIA, PT|ACTIVE|IDX|04-SEP-2020|IDR|Electronic||03-SEP-2027|||8.3|FIXED|3 MONTHS|||431850000000|431850000000|431850000000|100|0|100|CHEMICALS|1
31-MAR-2022|PIHC02CCN2|OBLIGASI BERKELANJUTAN II PUPUK INDONESIA TAHAP II TAHUN 2021 SERI C|CORPORATE BOND|IDA0001138C5|PUPUK INDONESIA, PT|ACTIVE|IDX|12-MAR-2021|IDR|Electronic||10-MAR-2028|||7.2|FIXED|3 MONTHS|||800000000000|800000000000|800000000000|100|0|100|CHEMICALS|1
31-MAR-2022|PIKI01A|OBLIGASI I PELINDO IV TAHUN 2018 SERI A|CORPORATE BOND|IDA0000919A3|PELABUHAN INDONESIA (PERSERO)|ACTIVE|IDX|05-JUL-2018|IDR|Electronic||04-JUL-2023|||8|FIXED|3 MONTHS|||380000000000|380000000000|380000000000|100|0|100|TOLL ROAD, AIRPORT, HARBOR & ALLIED PROD.|1
31-MAR-2022|PIKI01B|OBLIGASI I PELINDO IV TAHUN 2018 SERI B|CORPORATE BOND|IDA0000919B1|PELABUHAN INDONESIA (PERSERO)|ACTIVE|IDX|05-JUL-2018|IDR|Electronic||04-JUL-2025|||9.15|FIXED|3 MONTHS|||1820000000000|1820000000000|1820000000000|100|0|100|TOLL ROAD, AIRPORT, HARBOR & ALLIED PROD.|1
31-MAR-2022|PIKI01C|OBLIGASI I PELINDO IV TAHUN 2018 SERI C|CORPORATE BOND|IDA0000919C9|PELABUHAN INDONESIA (PERSERO)|ACTIVE|IDX|05-JUL-2018|IDR|Electronic||04-JUL-2028|||9.35|FIXED|3 MONTHS|||800000000000|800000000000|800000000000|100|0|100|TOLL ROAD, AIRPORT, HARBOR & ALLIED PROD.|1
31-MAR-2022|PJAA02BCN2|OBLIGASI BERKELANJUTAN II JAYA ANCOL TAHAP II TAHUN 2021 SERI B|CORPORATE BOND|IDA0001133B8|PEMBANGUNAN JAYA ANCOL Tbk, PT|ACTIVE|IDX|11-FEB-2021|IDR|Electronic||10-FEB-2024|||8.9|FIXED|3 MONTHS|||149600000000|149600000000|149600000000|100|0|100|PROPERTY AND REAL ESTATE|1
31-MAR-2022|PJAA02CCN2|OBLIGASI BERKELANJUTAN II JAYA ANCOL TAHAP II TAHUN 2021 SERI C|CORPORATE BOND|IDA0001133C6|PEMBANGUNAN JAYA ANCOL Tbk, PT|ACTIVE|IDX|11-FEB-2021|IDR|Electronic||10-FEB-2026|||9.6|FIXED|3 MONTHS|||65400000000|65400000000|65400000000|100|0|100|PROPERTY AND REAL ESTATE|1
31-MAR-2022|PLTM01B|OBLIGASI I POLYTAMA PROPINDO TAHUN 2020 SERI B|CORPORATE BOND|IDA0001106B4|POLYTAMA PROPINDO, PT|ACTIVE|IDX|10-SEP-2020|IDR|Electronic||09-SEP-2023|||11|FIXED|3 MONTHS|||22600000000|22600000000|22600000000|100|0|100|OTHER - BASIC INDUSTRY AND CHEMICALS|1
31-MAR-2022|PLTM01C|OBLIGASI I POLYTAMA PROPINDO TAHUN 2020 SERI C|CORPORATE BOND|IDA0001106C2|POLYTAMA PROPINDO, PT|ACTIVE|IDX|10-SEP-2020|IDR|Electronic||09-SEP-2025|||11.75|FIXED|3 MONTHS|||1100000000|1100000000|1100000000|100|0|100|OTHER - BASIC INDUSTRY AND CHEMICALS|1
31-MAR-2022|PLTM02A|OBLIGASI II POLYTAMA PROPINDO TAHUN 2021 SERI A|CORPORATE BOND|IDA0001177A7|POLYTAMA PROPINDO, PT|ACTIVE|IDX|09-SEP-2021|IDR|Electronic||08-SEP-2024|||6.5|FIXED|3 MONTHS|||96500000000|96500000000|96500000000|100|0|100|OTHER - BASIC INDUSTRY AND CHEMICALS|1
31-MAR-2022|PLTM02B|OBLIGASI II POLYTAMA PROPINDO TAHUN 2021 SERI B|CORPORATE BOND|IDA0001177B5|POLYTAMA PROPINDO, PT|ACTIVE|IDX|09-SEP-2021|IDR|Electronic||08-SEP-2026|||7.25|FIXED|3 MONTHS|||223000000000|223000000000|223000000000|100|0|100|OTHER - BASIC INDUSTRY AND CHEMICALS|1
31-MAR-2022|PNBN02CN3|OBLIGASI BKLJT II BANK PANIN TAHAP III TAHUN 2018|CORPORATE BOND|IDA000088207|BANK PAN INDONESIA , TBK , PT|ACTIVE|IDX|28-FEB-2018|IDR|Electronic||27-FEB-2023|||7.6|FIXED|3 MONTHS|||3900000000000|3900000000000|3900000000000|99.85|0.15|100|BANK|1
31-MAR-2022|PNBN02SBCN1|OBL SUB BKLJT II BANK PANIN TAHAP I TAHUN 2016|CORPORATE BOND|IDA000074009|BANK PAN INDONESIA , TBK , PT|ACTIVE|IDX|29-JUN-2016|IDR|Electronic||28-JUN-2023|||9.6|FIXED|3 MONTHS|||100000000000|100000000000|100000000000|100|0|100|BANK|1
31-MAR-2022|PNBN02SBCN2|OBL SUB BKLJT II BANK PANIN TAHAP II TAHUN 2017|CORPORATE BOND|IDA000079701|BANK PAN INDONESIA , TBK , PT|ACTIVE|IDX|20-MAR-2017|IDR|Electronic||17-MAR-2024|||10.25|FIXED|3 MONTHS|||2400000000000|2400000000000|2400000000000|100|0|100|BANK|1
31-MAR-2022|PNBN03CN1|OBLIGASI BKLJT III BANK PANIN TAHAP I TAHUN 2018|CORPORATE BOND|IDA000091409|BANK PAN INDONESIA , TBK , PT|ACTIVE|IDX|04-JUL-2018|IDR|Electronic||03-JUL-2023|||8|FIXED|3 MONTHS|||100000000000|100000000000|100000000000|100|0|100|BANK|1
31-MAR-2022|PNBN03SBCN1|OBL SUB BKLJT III BANK PANIN TAHAP I TAHUN 2018|CORPORATE BOND|IDA000091508|BANK PAN INDONESIA , TBK , PT|ACTIVE|IDX|04-JUL-2018|IDR|Electronic||03-JUL-2025|||9.5|FIXED|3 MONTHS|||1302000000000|1302000000000|1302000000000|99.92|0.08|100|BANK|1
31-MAR-2022|SMBAFI01CN1|SUKUK MUDHARABAH BERKELANJUTAN I BUSSAN AUTO FINANCE TAHAP I TAHUN 2020|SUKUK|IDJ000016308|BUSSAN AUTO FINANCE, PT|ACTIVE|IDX|05-AUG-2020|IDR|Electronic||04-AUG-2023||||FLOATING|3 MONTHS|||15000000000|15000000000|15000000000|100|0|100|FINANCIAL INSTITUTION|1
31-MAR-2022|SMBBMI01SBJP|SUKUK SUB MUDHARABAH JANGKA PANJANG YG DILAKUKAN TANPA MELALUI PU BANK MUAMALAT INDONESIA TH 2022|SUKUK|IDJ000021407|BANK MUAMALAT INDONESIA Tbk, PT|ACTIVE|||IDR|Electronic||15-MAR-2032||||Floating/Variable|3 MONTHS|||2000000000000|2000000000000|2000000000000|100|0|100|BANK|1
31-MAR-2022|SMBBSM01SB|SUKUK MUDHARABAH SUB BANK SYARIAH MANDIRI TH 2016|SUKUK|IDJ000008404|BANK SYARIAH INDONESIA Tbk, PT|ACTIVE|||IDR|Electronic||22-DEC-2023||||FLOATING|3 MONTHS|||375000000000|375000000000|375000000000|100|0|100|BANK|1
31-MAR-2022|SMBEXI01BCN3|SUKUK MUDHARABAH BERKELANJUTAN INDONESIA EXIMBANK I TAHAP III TAHUN 2019 SERI B|SUKUK|IDJ0000131B4|LEMBAGA PEMBIAYAAN EKSPOR INDONESIA (INDONESIA EXIMBANK)|ACTIVE|IDX|24-APR-2019|IDR|Electronic||23-APR-2022||||FLOATING|3 MONTHS|||145000000000|145000000000|145000000000|100|0|100|FINANCIAL INSTITUTION|1
31-MAR-2022|SMBEXI01CCN2|SUKUK MUDHARABAH BERKELANJUTAN INDONESIA EXIMBANK I TAHAP II TAHUN 2018 SERI C|SUKUK|IDJ0000115C5|LEMBAGA PEMBIAYAAN EKSPOR INDONESIA (INDONESIA EXIMBANK)|ACTIVE|IDX|09-NOV-2018|IDR|Electronic||08-NOV-2023||||FLOATING|3 MONTHS|||14000000000|14000000000|14000000000|100|0|100|FINANCIAL INSTITUTION|1
31-MAR-2022|SMBEXI01CCN3|SUKUK MUDHARABAH BERKELANJUTAN INDONESIA EXIMBANK I TAHAP III TAHUN 2019 SERI C|SUKUK|IDJ0000131C2|LEMBAGA PEMBIAYAAN EKSPOR INDONESIA (INDONESIA EXIMBANK)|ACTIVE|IDX|24-APR-2019|IDR|Electronic||23-APR-2024||||FLOATING|3 MONTHS|||66000000000|66000000000|66000000000|100|0|100|FINANCIAL INSTITUTION|1
31-MAR-2022|SMBEXI01DCN2|SUKUK MUDHARABAH BERKELANJUTAN INDONESIA EXIMBANK I TAHAP II TAHUN 2018 SERI D|SUKUK|IDJ0000115D3|LEMBAGA PEMBIAYAAN EKSPOR INDONESIA (INDONESIA EXIMBANK)|ACTIVE|IDX|09-NOV-2018|IDR|Electronic||08-NOV-2025||||FLOATING|3 MONTHS|||155000000000|155000000000|155000000000|100|0|100|FINANCIAL INSTITUTION|1
31-MAR-2022|SMBNGA01BCN2|SUKUK MUDHARABAH BERKELANJUTAN I BANK CIMB NIAGA TAHAP II TAHUN 2019 SERI B|SUKUK|IDJ0000143B9|BANK CIMB NIAGA Tbk, PT|ACTIVE|IDX|22-AUG-2019|IDR|Electronic||21-AUG-2022||||FLOATING|3 MONTHS|||936000000000|936000000000|936000000000|100|0|100|BANK|1
31-MAR-2022|SMBNGA01BCN3|SUKUK MUDHARABAH BERKELANJUTAN I BANK CIMB NIAGA TAHAP III TAHUN 2020 SERI B|SUKUK|IDJ0000155B3|BANK CIMB NIAGA Tbk, PT|ACTIVE|IDX|30-MAR-2020|IDR|Electronic||27-MAR-2023||||FLOATING|3 MONTHS|||287000000000|287000000000|287000000000|100|0|100|BANK|1
